Iteracion,Costo_Actual,Mejor_Costo,Tiempo_Segundos
608,inf,372706,1718.43
609,inf,372706,1718.49
610,inf,372706,1718.55
611,inf,372706,1718.61
612,inf,372706,1718.66
613,inf,372706,1718.72
614,inf,372706,1718.77
615,inf,372706,1718.84
616,inf,372706,1718.90
617,inf,372706,1718.95
618,inf,372706,1719.00
619,inf,372706,1719.06
620,inf,372706,1719.13
621,inf,372706,1719.20
622,inf,372706,1719.26
623,inf,372706,1719.32
624,inf,372706,1719.38
625,inf,372706,1719.45
626,inf,372706,1719.50
627,inf,372706,1719.57
628,inf,372706,1719.64
629,inf,372706,1719.70
630,inf,372706,1719.75
631,inf,372706,1719.81
632,inf,372706,1719.87
633,inf,372706,1719.92
634,inf,372706,1719.98
635,inf,372706,1720.04
636,inf,372706,1720.10
637,inf,372706,1720.17
638,inf,372706,1720.23
639,inf,372706,1720.28
640,inf,372706,1720.35
641,inf,372706,1720.41
642,inf,372706,1720.48
643,inf,372706,1720.53
644,inf,372706,1720.58
645,inf,372706,1720.64
646,inf,372706,1720.70
647,inf,372706,1720.76
648,inf,372706,1720.81
649,inf,372706,1720.88
650,inf,372706,1720.93
651,inf,372706,1724.75
652,inf,372706,1724.81
653,inf,372706,1724.87
654,inf,372706,1724.92
655,inf,372706,1724.98
656,inf,372706,1725.04
657,inf,372706,1725.10
658,inf,372706,1725.15
659,inf,372706,1725.20
660,inf,372706,1725.27
661,inf,372706,1725.32
662,inf,372706,1725.38
663,inf,372706,1725.43
664,inf,372706,1725.48
665,inf,372706,1725.53
666,inf,372706,1725.59
667,inf,372706,1725.64
668,inf,372706,1725.70
669,inf,372706,1725.75
670,inf,372706,1725.82
671,inf,372706,1725.87
672,inf,372706,1725.94
673,inf,372706,1725.99
674,inf,372706,1726.05
675,inf,372706,1726.12
676,inf,372706,1726.19
677,inf,372706,1726.26
678,inf,372706,1726.31
679,inf,372706,1726.38
680,inf,372706,1726.43
681,inf,372706,1726.48
682,inf,372706,1726.54
683,inf,372706,1726.59
684,inf,372706,1726.64
685,inf,372706,1726.69
686,inf,372706,1726.74
687,inf,372706,1726.82
688,inf,372706,1726.87
689,inf,372706,1726.93
690,inf,372706,1726.98
691,inf,372706,1727.03
692,inf,372706,1727.10
693,inf,372706,1727.16
